,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7,gradient_8,gradient_9,gradient_10
rh_IFG_R_6_1_thickness,0.1411184264834323,-0.07767977883248624,-0.05937926941189459,-0.042028335163294205,0.005414382659686398,0.011555108062613,0.0019669428428864028,-0.00491394904826691,0.0032916391204152306,-0.0212024728077352
rh_IFG_R_6_2_thickness,0.07035752240577134,-0.025823017448293392,-0.05654964584081725,0.046574949481741276,-0.026234605848270198,-0.004567514967062226,-0.007439358570384358,-0.058895018798286465,0.0030342472698427166,-0.018273108627757797
rh_IFG_R_6_3_thickness,-0.025881281472759015,0.10892401828601045,-0.02276832931164451,-0.07022492083188334,-0.024110374878169583,0.02154610917036951,-0.07841966434108817,-0.0015402205640202829,0.0027053664084371117,0.004062521181413603
rh_IFG_R_6_4_thickness,0.01918635636192741,0.021143675512392098,-0.06046279166041603,0.15406173053490332,-0.07165145727116191,-0.02914066884811824,-0.02419759623558828,-0.0409342203511957,-0.000493080722446647,-0.004050848100143372
rh_IFG_R_6_5_thickness,0.16588423763041932,-0.09213451964732047,-0.06220717523777793,-0.05679815062493981,0.007796651356752408,0.012220783295832217,0.0013104245866523959,0.004879047522445799,0.002606025602881033,-0.019239579318233814
rh_IFG_R_6_6_thickness,-0.12612715235746536,-0.10303834049463172,0.008131837200790061,-0.01880020373178826,-0.004087219333629719,-0.033344663294608314,-0.006130782516052601,-0.0008653799499435466,0.05249674064508956,-0.003979698487571504
rh_OrG_R_6_1_thickness,-0.023167143046534628,0.012052141970581366,0.01666746735957587,0.024677034880716514,0.013610446849712205,0.09559954143729567,0.05566941159371726,0.0017734495062211321,-0.0007818620534499288,0.050315378248165746
rh_OrG_R_6_2_thickness,-0.009390270346666538,0.02010274031941511,0.01650377221721639,0.02694802624454381,0.0075873747215587685,0.09148818902858355,0.06083780887249382,0.00043513496429111457,0.0296539773104293,0.011961966359668931
rh_OrG_R_6_3_thickness,-0.15045441094255235,-0.12470299672552769,0.008977008097677227,-0.03786331246942437,-0.045999739534639796,-0.036273969120197445,0.005018982344238256,-0.0009859334812347415,0.0045842715066152385,-0.014339725414943468
rh_OrG_R_6_4_thickness,0.007067114575160984,0.02251262974361302,-0.03922474258522026,0.11800372905186376,-0.050115166149257144,-0.020249577168944058,-0.016978751107820742,0.1161513370143739,-0.00040380677922539617,-0.0021908380525908627
rh_OrG_R_6_5_thickness,-0.04840500885533552,-0.025880579562683272,0.005429301737838062,0.04337591771981354,0.13153398580750963,-0.0010433499133612836,-0.04188204089337003,-0.0010766274777259152,0.022438390345483714,0.008738659750621646
